checking_status,duration,credit_history,purpose,credit_amount,savings,employment,installment_rate,personal_status_sex,other_debtors,residence_since,property,age,other_installment,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,default,thin_file,income_proxy,country
A14,24,A34,A42,2413.0,A61,A75,4,A93,A101,4,A123,33,A143,A152,1,A173,1,A192,A201,1,0,0,64859.0,CHINA
A14,36,A33,A42,3764.0,A63,A74,2,A92,A101,4,A123,40,A143,A152,2,A173,1,A192,A201,1,0,1,131178.0,CHINA
A11,12,A32,A42,2033.0,A61,A73,2,A93,A102,2,A122,29,A143,A152,1,A172,2,A191,A201,1,0,0,62392.0,CHINA
A11,24,A32,A42,4407.0,A65,A72,1,A92,A101,2,A122,30,A143,A152,1,A173,1,A192,A202,1,0,0,156934.0,CHINA
A12,18,A32,A43,573.0,A61,A73,4,A92,A103,4,A121,26,A143,A152,1,A172,2,A191,A201,1,0,0,23174.0,CHINA
A11,12,A34,A43,176.0,A61,A74,4,A92,A101,3,A121,58,A143,A152,4,A172,1,A192,A201,1,0,0,7998.0,CHINA
A14,18,A34,A43,1179.0,A61,A73,2,A92,A101,1,A123,25,A143,A152,2,A173,1,A191,A201,1,0,0,54878.0,CHINA
A12,12,A32,A40,680.0,A61,A75,1,A91,A101,1,A121,46,A143,A151,2,A173,1,A191,A201,2,1,0,36484.0,CHINA
A12,6,A32,A43,504.0,A61,A75,4,A93,A101,4,A123,28,A143,A152,1,A173,2,A191,A201,1,0,0,15004.0,CHINA
A14,12,A34,A42,844.0,A64,A74,3,A92,A101,2,A122,35,A143,A152,1,A173,1,A191,A202,1,0,0,23519.0,CHINA
A11,24,A31,A40,573.0,A61,A71,1,A92,A102,4,A124,29,A143,A151,2,A171,1,A191,A201,2,0,0,17941.0,CHINA
A12,30,A32,A42,1570.0,A62,A73,2,A92,A102,4,A123,21,A143,A151,1,A173,1,A191,A201,2,1,1,76540.0,CHINA
A12,30,A32,A40,1106.0,A61,A73,4,A92,A103,2,A124,24,A141,A152,1,A173,1,A191,A201,2,1,0,48773.0,CHINA
A11,15,A33,A42,1604.0,A61,A75,1,A92,A101,4,A122,27,A143,A152,2,A172,1,A191,A201,1,0,1,77366.0,CHINA
A11,24,A32,A42,957.0,A61,A72,4,A93,A102,1,A122,24,A143,A152,1,A172,1,A191,A202,1,0,0,44467.0,CHINA
A14,60,A33,A43,8207.0,A61,A74,2,A93,A101,4,A123,21,A143,A152,2,A173,1,A192,A201,1,0,0,399611.0,CHINA
A12,15,A30,A40,805.0,A61,A72,2,A92,A101,1,A121,26,A143,A151,2,A171,1,A191,A201,2,0,0,29979.0,CHINA
A14,39,A32,A41,4120.0,A62,A75,4,A93,A101,2,A123,45,A143,A152,1,A174,1,A192,A201,1,0,0,194618.0,CHINA
A14,15,A32,A43,1920.0,A61,A75,4,A92,A101,2,A123,54,A141,A151,1,A174,1,A192,A201,1,0,0,103671.0,CHINA
A14,24,A33,A49,1188.0,A63,A73,4,A93,A101,2,A123,44,A143,A152,2,A173,2,A192,A201,1,0,0,32261.0,CHINA
A12,48,A31,A49,2892.0,A61,A75,4,A92,A101,3,A124,59,A143,A151,1,A173,1,A191,A201,2,1,0,162063.0,CHINA
A14,21,A32,A49,871.0,A64,A75,4,A92,A101,4,A121,36,A141,A152,1,A172,1,A191,A201,1,0,1,42699.0,CHINA
A14,9,A34,A40,592.0,A61,A73,3,A93,A101,1,A121,30,A143,A152,2,A173,1,A191,A201,1,0,0,31697.0,CHINA
A12,12,A32,A43,708.0,A61,A73,1,A92,A101,1,A123,22,A143,A152,1,A173,1,A192,A201,1,0,0,18907.0,CHINA
A13,12,A32,A40,748.0,A61,A72,4,A93,A101,1,A121,26,A143,A152,1,A173,1,A191,A201,1,0,1,22260.0,CHINA
A12,30,A34,A42,3904.0,A61,A74,2,A93,A101,2,A122,49,A143,A152,1,A173,1,A191,A201,2,1,1,201485.0,CHINA
A12,36,A32,A46,1142.0,A61,A74,3,A93,A101,1,A123,32,A143,A152,2,A173,2,A191,A201,1,0,1,41175.0,CHINA
A11,42,A34,A45,1550.0,A61,A71,4,A93,A102,4,A123,65,A143,A152,2,A171,1,A191,A201,1,0,1,35843.0,CHINA
A12,27,A32,A49,1989.0,A61,A73,4,A93,A101,2,A123,36,A143,A152,1,A173,2,A192,A201,2,1,1,86371.0,CHINA
A11,6,A32,A40,7380.0,A61,A75,1,A93,A101,4,A124,68,A141,A152,1,A174,1,A192,A201,2,1,0,372961.0,CHINA
A11,15,A33,A42,1926.0,A61,A75,1,A92,A101,4,A122,27,A143,A152,2,A172,1,A191,A201,1,0,0,58911.0,CHINA
A14,18,A32,A49,772.0,A62,A73,3,A92,A101,4,A122,24,A143,A151,1,A172,1,A191,A201,1,0,1,30709.0,CHINA
A12,48,A30,A49,7219.0,A61,A73,2,A93,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,2,1,0,227653.0,CHINA
A14,18,A34,A43,568.0,A65,A73,4,A93,A101,3,A122,29,A143,A152,2,A173,1,A192,A201,1,0,1,29890.0,CHINA
A12,12,A34,A41,844.0,A62,A72,3,A93,A101,4,A122,44,A143,A152,1,A173,1,A191,A201,1,0,0,30711.0,CHINA
A13,15,A32,A49,1198.0,A61,A74,2,A93,A101,4,A122,26,A143,A151,1,A173,1,A192,A201,1,0,0,66333.0,CHINA
A12,8,A32,A43,432.0,A61,A74,4,A92,A103,2,A121,44,A143,A152,1,A172,1,A191,A201,1,0,0,12089.0,CHINA
A12,12,A32,A43,520.0,A63,A73,3,A91,A101,1,A123,26,A143,A152,1,A173,1,A192,A201,1,0,0,14479.0,CHINA
A11,12,A32,A42,722.0,A61,A73,2,A93,A101,2,A121,27,A143,A152,1,A173,1,A191,A201,1,0,0,33760.0,CHINA
A14,12,A32,A43,1128.0,A61,A72,2,A92,A101,2,A123,29,A141,A152,1,A173,1,A191,A201,1,0,0,32012.0,CHINA
A14,36,A34,A41,5887.0,A65,A75,2,A93,A101,4,A124,42,A143,A153,2,A173,1,A191,A201,1,0,0,288964.0,CHINA
A14,12,A34,A43,380.0,A61,A75,4,A93,A101,4,A121,52,A143,A152,3,A173,1,A191,A201,1,0,0,16497.0,CHINA
A11,12,A34,A43,220.0,A61,A74,4,A92,A101,3,A121,58,A143,A152,4,A172,1,A192,A201,1,0,0,5593.0,CHINA
A12,15,A34,A43,1426.0,A65,A74,4,A93,A103,2,A121,35,A141,A152,3,A173,1,A192,A201,1,0,1,82139.0,CHINA
A12,48,A30,A49,1845.0,A62,A74,4,A93,A101,4,A124,34,A143,A153,1,A172,2,A191,A201,2,1,0,102233.0,CHINA
A13,24,A32,A42,836.0,A61,A73,2,A93,A101,2,A121,26,A143,A152,1,A173,1,A191,A201,1,0,0,25508.0,CHINA
A11,48,A30,A41,2365.0,A61,A75,3,A93,A101,4,A124,24,A143,A153,2,A173,2,A191,A201,2,1,0,77366.0,CHINA
A14,18,A33,A43,1332.0,A61,A71,2,A94,A101,3,A121,34,A143,A152,2,A173,1,A191,A201,1,0,1,34088.0,CHINA
A11,18,A32,A43,1932.0,A61,A74,4,A92,A103,1,A121,25,A143,A152,1,A173,1,A191,A201,1,0,0,49361.0,CHINA
A12,12,A32,A40,571.0,A64,A75,4,A93,A101,4,A121,54,A143,A152,1,A173,1,A192,A201,1,0,0,24327.0,CHINA
A12,9,A32,A43,924.0,A61,A73,2,A93,A101,2,A121,37,A143,A152,1,A172,2,A191,A201,1,0,0,27494.0,CHINA
A13,15,A32,A46,1009.0,A61,A75,4,A93,A101,4,A123,40,A143,A151,1,A174,1,A192,A201,1,0,1,34929.0,CHINA
A11,24,A31,A41,1970.0,A61,A73,1,A92,A103,4,A123,22,A141,A151,1,A173,1,A191,A202,1,0,0,70807.0,CHINA
A14,12,A31,A48,1924.0,A63,A73,4,A92,A101,3,A121,35,A143,A152,1,A172,2,A191,A201,1,0,0,93668.0,CHINA
A11,12,A32,A44,358.0,A62,A71,4,A92,A101,3,A122,22,A143,A152,1,A173,1,A191,A201,2,1,0,16460.0,CHINA
A12,12,A32,A43,1441.0,A61,A74,2,A92,A101,1,A121,27,A143,A152,1,A173,1,A191,A201,1,0,0,45068.0,CHINA
A14,12,A34,A43,1237.0,A65,A75,1,A93,A102,4,A121,49,A143,A152,1,A173,1,A192,A201,1,0,0,68204.0,CHINA
A11,30,A34,A41,4981.0,A61,A75,3,A93,A101,4,A124,38,A143,A153,3,A174,2,A192,A201,1,0,0,251802.0,CHINA
A11,24,A34,A43,656.0,A64,A75,4,A92,A101,4,A122,57,A143,A151,2,A174,1,A192,A201,1,0,0,37461.0,CHINA
A14,18,A34,A42,1697.0,A61,A72,3,A91,A101,2,A123,35,A143,A152,2,A174,1,A192,A201,1,0,0,78030.0,CHINA
A12,24,A34,A40,2139.0,A62,A72,4,A91,A101,2,A123,37,A143,A152,1,A173,1,A192,A201,1,0,1,75703.0,CHINA
A11,36,A32,A41,2642.0,A61,A75,2,A93,A101,4,A124,42,A143,A153,1,A173,2,A191,A201,1,0,0,125791.0,CHINA
A14,12,A32,A42,379.0,A61,A73,4,A92,A101,1,A121,26,A143,A152,1,A173,1,A192,A201,1,0,0,16431.0,CHINA
A12,9,A34,A46,578.0,A64,A75,4,A93,A101,3,A124,32,A143,A153,2,A173,2,A191,A201,2,1,0,20722.0,CHINA
A12,24,A34,A43,567.0,A62,A72,4,A93,A101,4,A124,38,A141,A152,2,A173,2,A191,A201,2,1,0,16305.0,CHINA
A11,24,A32,A43,1227.0,A61,A72,4,A92,A101,4,A121,35,A143,A152,1,A173,1,A192,A201,2,1,0,30364.0,CHINA
A11,15,A32,A40,940.0,A61,A72,2,A93,A101,3,A121,36,A143,A152,1,A173,1,A191,A201,1,0,0,54765.0,CHINA
A12,26,A32,A41,4225.0,A61,A72,2,A93,A101,3,A123,30,A143,A152,2,A173,1,A191,A201,1,0,1,220603.0,CHINA
A14,24,A32,A42,2080.0,A61,A74,2,A92,A101,4,A122,25,A143,A151,1,A173,1,A192,A201,1,0,1,87737.0,CHINA
A14,21,A30,A40,2642.0,A65,A73,1,A92,A101,4,A122,29,A141,A152,2,A173,1,A192,A201,2,1,1,106199.0,CHINA
A14,6,A32,A40,325.0,A61,A71,1,A92,A101,4,A121,54,A143,A152,1,A171,1,A192,A201,1,0,1,15347.0,CHINA
A14,12,A32,A42,490.0,A63,A73,4,A92,A101,4,A123,29,A143,A151,1,A172,1,A191,A201,2,1,1,16940.0,CHINA
A14,10,A32,A40,684.0,A65,A73,4,A93,A103,4,A122,27,A143,A152,1,A172,1,A191,A201,2,1,0,28844.0,CHINA
A12,24,A34,A41,3783.0,A64,A75,2,A92,A101,4,A124,29,A143,A151,1,A173,1,A191,A201,1,0,0,126495.0,CHINA
A11,36,A33,A49,1162.0,A61,A74,2,A93,A101,1,A123,24,A143,A152,2,A173,1,A192,A201,2,1,0,38628.0,CHINA
A14,12,A33,A45,832.0,A64,A75,4,A93,A101,4,A124,55,A143,A153,2,A173,2,A191,A201,2,1,0,32249.0,CHINA
A14,12,A32,A42,592.0,A63,A73,4,A92,A101,4,A123,29,A143,A151,1,A172,1,A191,A201,2,1,0,34090.0,CHINA
A11,15,A32,A49,407.0,A61,A73,4,A92,A101,4,A122,22,A143,A152,1,A172,1,A191,A201,1,0,0,10542.0,CHINA
A12,15,A32,A43,752.0,A65,A72,4,A93,A101,1,A122,23,A143,A152,1,A173,1,A191,A201,1,0,0,32260.0,CHINA
A11,21,A32,A43,977.0,A61,A73,3,A92,A101,2,A121,25,A143,A152,2,A173,1,A192,A201,2,1,0,25793.0,CHINA
A11,48,A32,A43,3402.0,A61,A73,3,A92,A101,2,A123,31,A143,A152,1,A173,1,A192,A201,2,0,0,104236.0,CHINA
A11,18,A32,A46,348.0,A61,A71,4,A92,A101,1,A121,27,A143,A152,1,A171,1,A191,A201,2,1,0,9819.0,CHINA
A14,24,A32,A41,1341.0,A64,A73,2,A92,A101,4,A123,28,A143,A151,1,A173,1,A192,A201,1,0,1,66295.0,CHINA
A14,24,A34,A45,2685.0,A61,A75,3,A93,A101,4,A124,44,A143,A153,2,A173,1,A191,A201,1,0,0,133168.0,CHINA
A12,24,A32,A410,5780.0,A61,A73,2,A93,A102,3,A123,29,A141,A152,2,A174,1,A192,A201,2,1,0,274823.0,CHINA
A12,6,A32,A43,182.0,A65,A75,4,A93,A101,4,A122,38,A143,A152,1,A173,1,A191,A201,1,0,0,6143.0,CHINA
A13,18,A31,A43,737.0,A65,A74,4,A93,A101,4,A123,49,A141,A152,1,A172,1,A191,A201,1,0,0,31891.0,CHINA
A14,36,A34,A41,4735.0,A65,A75,2,A93,A101,4,A124,42,A143,A153,2,A173,1,A191,A201,1,0,0,188003.0,CHINA
A12,24,A32,A43,1942.0,A63,A71,1,A92,A101,4,A124,23,A143,A151,1,A171,1,A191,A201,1,0,1,94073.0,CHINA
A12,24,A32,A42,1395.0,A62,A75,4,A93,A101,4,A124,30,A143,A153,1,A173,1,A191,A201,1,0,1,58784.0,CHINA
A14,6,A32,A43,1161.0,A61,A74,2,A94,A101,2,A121,29,A143,A151,1,A173,1,A191,A201,1,0,0,62787.0,CHINA
A14,18,A32,A42,860.0,A61,A72,4,A94,A102,1,A122,43,A143,A152,1,A172,2,A191,A201,2,1,0,39526.0,CHINA
A12,12,A34,A44,685.0,A61,A74,4,A93,A101,3,A122,26,A143,A152,1,A173,1,A191,A201,1,0,0,26705.0,CHINA
A11,12,A30,A45,503.0,A61,A74,4,A93,A101,3,A121,28,A143,A152,2,A173,1,A191,A201,2,1,0,26085.0,CHINA
A14,7,A34,A43,325.0,A65,A75,4,A93,A101,2,A122,46,A143,A151,2,A172,1,A192,A201,1,0,0,18486.0,CHINA
A11,12,A31,A40,351.0,A61,A72,4,A93,A101,2,A123,46,A141,A152,2,A173,1,A192,A201,2,1,1,7918.0,CHINA
A14,10,A32,A40,674.0,A65,A75,4,A93,A102,2,A122,45,A143,A152,1,A172,1,A191,A202,1,0,1,37081.0,CHINA
A11,36,A32,A40,851.0,A61,A72,4,A92,A101,4,A123,34,A143,A152,1,A173,1,A192,A201,2,0,0,29738.0,CHINA
A14,15,A34,A43,580.0,A63,A73,2,A94,A101,2,A122,47,A143,A152,2,A172,1,A191,A201,1,0,0,24478.0,CHINA
A11,12,A34,A40,2322.0,A61,A75,3,A93,A102,4,A122,43,A143,A151,2,A173,1,A192,A201,2,1,0,92120.0,CHINA
A14,6,A34,A43,556.0,A62,A73,1,A92,A101,1,A122,27,A143,A152,2,A173,1,A191,A201,1,0,0,21026.0,CHINA
A12,48,A32,A410,2778.0,A65,A71,3,A93,A101,4,A124,40,A141,A153,1,A171,1,A192,A201,1,0,0,143128.0,CHINA
A12,36,A32,A46,6854.0,A62,A73,1,A93,A101,4,A124,47,A143,A153,1,A173,2,A192,A201,2,1,0,301019.0,CHINA
A14,6,A32,A42,1577.0,A63,A73,1,A93,A101,2,A123,32,A143,A152,1,A173,1,A192,A201,1,0,1,76105.0,CHINA
A14,9,A32,A43,1186.0,A61,A73,1,A93,A101,2,A121,32,A143,A152,1,A173,2,A191,A201,1,0,0,41321.0,CHINA
A12,36,A30,A43,2043.0,A61,A73,4,A92,A101,1,A123,42,A143,A152,1,A173,1,A192,A201,2,1,0,50499.0,CHINA
A14,24,A32,A40,3717.0,A61,A73,1,A93,A101,4,A122,43,A143,A152,1,A172,2,A191,A201,1,0,0,119284.0,CHINA
A12,9,A32,A40,806.0,A65,A72,4,A93,A101,2,A121,35,A143,A152,1,A171,1,A191,A201,1,0,0,22203.0,CHINA
A11,48,A32,A43,2881.0,A61,A73,3,A92,A101,2,A123,31,A143,A152,1,A173,1,A192,A201,2,0,0,148631.0,CHINA
A11,12,A32,A43,327.0,A61,A73,4,A94,A101,2,A121,40,A143,A152,1,A172,1,A191,A201,1,0,1,16439.0,CHINA
A11,12,A32,A46,344.0,A61,A73,4,A93,A101,4,A123,40,A143,A151,1,A172,2,A191,A201,2,0,0,8332.0,CHINA
A12,12,A32,A40,699.0,A64,A75,4,A93,A101,4,A121,54,A143,A152,1,A173,1,A192,A201,1,0,0,33489.0,CHINA
A14,18,A32,A49,722.0,A62,A73,3,A92,A101,4,A122,24,A143,A151,1,A172,1,A191,A201,1,0,1,29932.0,CHINA
A12,48,A32,A43,5803.0,A64,A74,1,A93,A102,2,A124,27,A141,A152,2,A173,1,A192,A201,2,1,1,249260.0,CHINA
A13,15,A34,A41,1278.0,A63,A73,2,A93,A101,2,A123,36,A143,A152,1,A173,1,A192,A201,1,0,1,55735.0,CHINA
A12,20,A32,A41,3372.0,A65,A71,1,A91,A101,4,A121,60,A143,A152,1,A174,1,A192,A201,1,0,0,112724.0,CHINA
A14,30,A34,A43,2766.0,A61,A74,3,A93,A102,2,A123,38,A143,A152,1,A173,1,A191,A201,1,0,0,143123.0,CHINA
A14,30,A31,A41,3998.0,A65,A71,4,A92,A101,1,A121,53,A141,A152,1,A174,1,A192,A201,2,1,1,159883.0,CHINA
A11,18,A32,A42,1057.0,A61,A73,2,A93,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,2,0,0,36967.0,CHINA
A14,24,A34,A49,2025.0,A61,A73,3,A93,A101,2,A121,74,A143,A152,1,A174,1,A192,A201,1,0,1,71497.0,CHINA
A14,24,A34,A41,1160.0,A65,A74,4,A93,A101,4,A123,43,A143,A152,2,A173,2,A192,A201,1,0,1,53115.0,CHINA
A14,24,A34,A41,2195.0,A61,A75,4,A92,A101,2,A123,41,A143,A151,2,A174,1,A192,A201,1,0,0,52172.0,CHINA
A12,12,A32,A42,1634.0,A61,A72,3,A92,A101,1,A121,34,A143,A151,1,A174,1,A191,A201,1,0,0,58348.0,CHINA
A14,12,A34,A40,690.0,A61,A75,4,A93,A101,1,A121,38,A143,A152,2,A172,2,A191,A201,1,0,0,37602.0,CHINA
A14,12,A32,A40,477.0,A61,A73,3,A94,A101,2,A121,27,A143,A152,2,A173,1,A192,A201,1,0,1,14411.0,CHINA
A12,12,A34,A40,1693.0,A61,A72,1,A93,A101,3,A121,49,A141,A152,2,A172,2,A191,A201,1,0,0,61810.0,CHINA
A14,18,A32,A42,782.0,A61,A72,4,A94,A102,1,A122,43,A143,A152,1,A172,2,A191,A201,2,1,1,34543.0,CHINA
A14,21,A30,A40,2481.0,A65,A73,1,A92,A101,4,A122,29,A141,A152,2,A173,1,A192,A201,2,1,1,121913.0,CHINA
A14,30,A34,A41,3479.0,A65,A75,1,A93,A101,4,A123,63,A143,A152,2,A173,1,A191,A201,1,0,0,123504.0,CHINA
A12,18,A34,A42,3569.0,A61,A75,2,A93,A101,1,A124,41,A143,A152,1,A173,1,A192,A201,1,0,0,202198.0,CHINA
A11,48,A32,A40,4436.0,A61,A75,4,A93,A101,4,A124,42,A141,A153,1,A174,1,A191,A201,2,1,0,205205.0,CHINA
A14,15,A32,A44,412.0,A65,A72,4,A92,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,1,0,1,12732.0,CHINA
A14,12,A34,A40,526.0,A61,A71,1,A92,A101,2,A122,38,A143,A152,1,A171,1,A191,A201,1,0,0,15371.0,CHINA
A11,33,A34,A42,2390.0,A63,A73,1,A92,A101,4,A123,23,A143,A152,2,A173,1,A191,A201,2,1,0,123092.0,CHINA
A11,36,A34,A46,3571.0,A61,A73,3,A92,A101,2,A124,25,A143,A152,2,A174,1,A192,A201,2,1,1,135580.0,CHINA
A14,33,A34,A41,4056.0,A61,A74,3,A93,A101,2,A123,35,A143,A152,2,A174,1,A192,A201,1,0,0,219189.0,CHINA
A12,12,A32,A43,3004.0,A65,A71,2,A93,A101,1,A124,52,A143,A152,1,A174,1,A192,A201,2,1,0,107512.0,CHINA
A14,24,A33,A49,1912.0,A61,A73,1,A93,A101,2,A124,32,A143,A153,1,A173,1,A191,A201,1,0,0,67464.0,CHINA
A11,24,A31,A49,1779.0,A61,A73,4,A93,A101,2,A122,31,A143,A151,1,A173,1,A192,A201,2,1,0,95263.0,CHINA
A12,9,A32,A40,806.0,A65,A72,4,A93,A101,2,A121,35,A143,A152,1,A171,1,A191,A201,1,0,0,27799.0,CHINA
A13,15,A32,A49,3290.0,A61,A74,2,A93,A101,4,A122,26,A143,A151,1,A173,1,A192,A201,1,0,0,271199.0,USA
A12,36,A32,A40,12704.0,A65,A73,1,A93,A101,4,A124,37,A143,A153,1,A173,1,A192,A201,2,1,0,1675036.0,USA
A11,15,A32,A44,1396.0,A65,A73,4,A92,A101,2,A123,24,A143,A151,1,A173,1,A191,A201,2,1,0,92754.0,USA
A14,12,A30,A42,3041.0,A61,A75,2,A93,A101,4,A122,34,A143,A152,2,A173,1,A191,A201,1,0,0,178405.0,USA
A12,24,A32,A43,4248.0,A63,A71,1,A92,A101,4,A124,23,A143,A151,1,A171,1,A191,A201,1,0,0,502897.0,USA
A11,15,A32,A42,2153.0,A61,A72,4,A92,A103,1,A122,46,A143,A151,1,A173,1,A191,A201,1,0,0,236823.0,USA
A11,45,A30,A49,16052.0,A61,A75,2,A93,A101,4,A123,29,A143,A151,2,A173,1,A191,A201,2,1,0,1532368.0,USA
A12,27,A34,A43,2760.0,A63,A73,4,A93,A101,2,A122,23,A143,A152,2,A172,1,A191,A201,2,1,0,348036.0,USA
A11,24,A32,A40,5057.0,A61,A74,2,A93,A102,3,A122,31,A143,A152,1,A173,1,A192,A201,2,1,0,501090.0,USA
A14,12,A32,A49,1399.0,A61,A73,2,A94,A101,2,A121,26,A143,A152,1,A173,1,A192,A202,1,0,0,90381.0,USA
A14,6,A33,A49,2012.0,A62,A73,1,A93,A101,2,A121,34,A143,A152,2,A172,1,A191,A201,1,0,1,252482.0,USA
A11,24,A32,A49,7135.0,A61,A73,2,A94,A101,2,A123,21,A142,A152,1,A172,1,A191,A201,1,0,1,1027642.0,USA
A12,6,A32,A40,17392.0,A65,A71,1,A93,A101,2,A122,23,A143,A152,1,A171,1,A192,A201,2,1,0,2357657.0,USA
A13,30,A34,A43,3512.0,A61,A75,4,A93,A101,4,A122,47,A143,A152,1,A173,1,A191,A201,1,0,0,447171.0,USA
A14,24,A32,A42,3693.0,A63,A75,3,A93,A101,4,A122,53,A143,A152,1,A173,1,A191,A201,1,0,1,547512.0,USA
A14,36,A34,A43,3639.0,A65,A75,4,A93,A101,2,A123,51,A143,A152,1,A173,1,A192,A201,1,0,0,543600.0,USA
A11,48,A32,A41,13071.0,A61,A74,4,A93,A101,4,A124,39,A142,A153,3,A173,2,A192,A201,2,1,0,1528267.0,USA
A11,48,A32,A40,4421.0,A61,A74,4,A93,A101,4,A124,46,A143,A153,1,A173,2,A191,A201,2,1,0,579021.0,USA
A11,15,A32,A42,1984.0,A61,A72,4,A92,A103,1,A122,46,A143,A151,1,A173,1,A191,A201,1,0,0,176033.0,USA
A11,24,A32,A43,2135.0,A61,A73,2,A93,A101,4,A121,21,A143,A151,1,A172,2,A191,A201,2,0,0,153745.0,USA
A11,18,A32,A41,9351.0,A65,A75,1,A93,A101,4,A122,51,A143,A153,1,A173,2,A192,A201,2,1,1,661493.0,USA
A14,9,A32,A40,2898.0,A63,A75,2,A93,A101,4,A124,51,A143,A153,1,A172,1,A191,A201,1,0,0,361621.0,USA
A11,18,A34,A40,4635.0,A61,A75,1,A92,A101,4,A121,33,A141,A151,3,A173,1,A192,A201,2,1,0,312739.0,USA
A12,60,A33,A43,11799.0,A65,A73,2,A93,A101,2,A124,27,A143,A153,1,A174,1,A191,A201,1,0,0,783019.0,USA
A11,14,A32,A40,4970.0,A61,A71,1,A93,A101,4,A124,22,A143,A153,1,A173,1,A191,A201,1,0,0,436897.0,USA
A11,30,A32,A42,7753.0,A65,A75,4,A93,A101,4,A122,31,A143,A152,1,A173,1,A191,A201,2,1,0,895748.0,USA
A12,36,A34,A40,3074.0,A61,A72,4,A91,A101,4,A123,27,A143,A152,2,A173,1,A191,A201,2,1,0,440298.0,USA
A12,36,A32,A46,3089.0,A61,A74,3,A93,A101,1,A123,32,A143,A152,2,A173,2,A191,A201,1,0,1,425371.0,USA
A14,24,A34,A40,1438.0,A64,A75,4,A92,A101,4,A121,37,A143,A152,2,A173,1,A192,A201,1,0,0,169343.0,USA
A12,36,A32,A46,2336.0,A61,A74,3,A93,A101,1,A123,32,A143,A152,2,A173,2,A191,A201,1,0,0,212742.0,USA
A14,4,A34,A43,2025.0,A61,A74,2,A93,A101,1,A121,42,A143,A152,3,A172,2,A191,A201,1,0,0,145030.0,USA
A11,6,A32,A43,2847.0,A63,A73,2,A93,A101,3,A121,44,A143,A151,1,A173,2,A191,A201,1,0,1,369394.0,USA
A14,12,A32,A42,2044.0,A61,A73,4,A93,A101,2,A121,50,A143,A152,1,A173,1,A191,A201,1,0,0,132859.0,USA
A13,10,A32,A42,1520.0,A61,A72,4,A92,A101,2,A122,23,A143,A152,1,A173,1,A191,A201,1,0,0,195664.0,USA
A14,21,A32,A40,3707.0,A63,A74,1,A92,A101,2,A123,31,A141,A152,1,A174,1,A191,A201,1,0,0,396868.0,USA
A11,33,A34,A42,4461.0,A63,A73,1,A92,A101,4,A123,23,A143,A152,2,A173,1,A191,A201,2,1,0,313728.0,USA
A14,9,A32,A42,2822.0,A62,A72,2,A92,A101,4,A122,22,A143,A151,1,A173,1,A191,A201,1,0,0,398330.0,USA
A11,36,A32,A41,8843.0,A65,A75,3,A93,A101,4,A124,47,A143,A153,1,A173,1,A191,A201,2,0,0,537509.0,USA
A14,15,A32,A44,1597.0,A63,A74,4,A93,A101,3,A122,36,A143,A152,2,A173,1,A192,A201,1,0,1,193828.0,USA
A11,18,A34,A45,1574.0,A61,A71,2,A92,A101,4,A124,55,A143,A153,3,A171,2,A191,A201,2,0,0,200480.0,USA
A12,12,A32,A45,699.0,A61,A73,4,A93,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,2,1,0,79021.0,USA
A12,8,A32,A49,1129.0,A61,A72,3,A94,A101,2,A121,26,A143,A152,1,A173,1,A192,A201,1,0,0,162335.0,USA
A11,24,A32,A41,8566.0,A61,A71,4,A93,A101,2,A124,29,A143,A153,1,A174,1,A192,A201,1,0,1,852007.0,USA
A11,6,A34,A43,371.0,A63,A75,4,A93,A101,4,A123,52,A143,A152,2,A173,1,A191,A201,1,0,0,43599.0,USA
A11,6,A32,A40,20353.0,A61,A75,1,A93,A101,4,A124,68,A141,A152,1,A174,1,A192,A201,2,1,1,1552525.0,USA
A14,18,A32,A40,2268.0,A61,A73,2,A94,A101,2,A122,30,A143,A152,1,A174,1,A192,A201,1,0,0,333476.0,USA
A11,6,A32,A41,1833.0,A63,A71,1,A92,A101,2,A122,23,A143,A151,1,A171,1,A192,A201,1,0,1,154591.0,USA
A12,48,A31,A40,15805.0,A65,A71,4,A93,A102,4,A124,36,A143,A153,1,A174,1,A192,A201,1,0,0,1042652.0,USA
A13,42,A34,A41,6067.0,A61,A75,4,A93,A101,4,A124,56,A143,A153,1,A173,1,A191,A201,1,0,0,488584.0,USA
A14,6,A34,A43,1646.0,A62,A73,1,A92,A101,1,A122,27,A143,A152,2,A173,1,A191,A201,1,0,1,222244.0,USA
A11,36,A34,A42,2449.0,A61,A73,3,A94,A101,2,A122,46,A143,A152,2,A173,1,A192,A201,1,0,0,280298.0,USA
A14,36,A32,A40,3205.0,A65,A73,4,A93,A101,4,A121,36,A143,A152,1,A173,1,A191,A201,1,0,0,461040.0,USA
A14,24,A32,A43,3782.0,A65,A72,4,A93,A101,2,A123,25,A143,A152,2,A173,1,A191,A201,1,0,0,355744.0,USA
A11,12,A32,A40,1653.0,A61,A74,2,A91,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,2,1,0,170837.0,USA
A11,24,A32,A41,8364.0,A61,A71,4,A93,A101,2,A124,29,A143,A153,1,A174,1,A192,A201,1,0,0,1088489.0,USA
